gameid,datacompleteness,url,league,year,split,playoffs,date,game,patch,playerid,side,position,player,team,champion,ban1,ban2,ban3,ban4,ban5,gamelength,result,kills,deaths,assists,teamkills,teamdeaths,doublekills,triplekills,quadrakills,pentakills,firstblood,firstbloodkill,firstbloodassist,firstbloodvictim,team kpm,ckpm,firstdragon,dragons,opp_dragons,elementaldrakes,opp_elementaldrakes,infernals,mountains,clouds,oceans,dragons (type unknown),elders,opp_elders,firstherald,heralds,opp_heralds,firstbaron,barons,opp_barons,firsttower,towers,opp_towers,firstmidtower,firsttothreetowers,inhibitors,opp_inhibitors,damagetochampions,dpm,damageshare,damagetakenperminute,damagemitigatedperminute,wardsplaced,wpm,wardskilled,wcpm,controlwardsbought,visionscore,vspm,totalgold,earnedgold,earned gpm,earnedgoldshare,goldspent,gspd,total cs,minionkills,monsterkills,monsterkillsownjungle,monsterkillsenemyjungle,cspm,goldat10,xpat10,csat10,opp_goldat10,opp_xpat10,opp_csat10,golddiffat10,xpdiffat10,csdiffat10,goldat15,xpat15,csat15,opp_goldat15,opp_xpat15,opp_csat15,golddiffat15,xpdiffat15,csdiffat15
6204-7817,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:06,2,10.11,4,Blue,bot,huanfeng,Suning,Aphelios,Kalista,Karma,Pantheon,Galio,Rumble,1874,1,4,1,5,15,7,0,0,0,0,0,0,0,0,0.4803,0.7044,,,,,,,,,,,,,,,,,,,,,,,,,,17851,571.5368,0.246728,295.5176,365.4109,16,0.5123,8,0.2561,5,33,1.0566,14515,10416,333.4899,0.270879,13325,,338,290,48,36,4,10.8218,3872,3586,95,3349,3283,91,523,303,4,5568,5667,142,6242,6007,152,-674,-340,-10
6204-7817,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:06,2,10.11,5,Blue,sup,SwordArt,Suning,Bard,Kalista,Karma,Pantheon,Galio,Rumble,1874,1,1,0,13,15,7,0,0,0,0,0,0,0,0,0.4803,0.7044,,,,,,,,,,,,,,,,,,,,,,,,,,7869,251.9424,0.108761,322.2199,229.8826,68,2.1772,23,0.7364,13,107,3.4258,8461,4362,139.6585,0.113445,7425,,53,53,0,0,0,1.6969,2083,2770,14,2097,2573,13,-14,197,1,3369,4496,29,3293,3563,23,76,933,6
6204-7817,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:06,2,10.11,100,Blue,team,,Suning,,Kalista,Karma,Pantheon,Galio,Rumble,1874,1,15,7,42,15,7,3,1,0,0,0,,,,0.4803,0.7044,0,2,3,2,3,2,0,0,0,,0,0,1,2,0,1,1,0,1,8,2,1,1,1,0,72351,2316.4674,,2981.238,2278.143,119,3.81,69,2.2092,41,253,8.1003,58947,38454,1231.1846,,52150,0.0938519,,,194,134,16,,15500,18492,339,15186,18160,324,314,332,15,25514,30019,531,24351,28343,504,1163,1676,27
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,6,Red,top,Bin,Suning,Aatrox,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,4,2,8,24,11,1,0,0,0,0,0,0,0,0.5902,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,32983,811.0574,0.258806,955.623,1252.3279,12,0.2951,4,0.0984,5,36,0.8852,17366,12113,297.8607,0.237324,15775,,358,313,45,18,10,8.8033,3247,4855,86,3271,4709,90,-24,146,-4,5035,7695,137,6103,7463,143,-1068,232,-6
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,7,Red,jng,SofM,Suning,Graves,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,12,1,6,24,11,2,0,0,0,0,0,0,0,0.5902,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,32197,791.7295,0.252638,748.1066,873.4672,46,1.1311,19,0.4672,15,102,2.5082,17208,11955,293.9754,0.234229,15600,,271,58,213,135,35,6.6639,3422,3298,64,3343,3884,78,79,-586,-14,5157,5830,116,6013,6540,114,-856,-710,2
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,8,Red,mid,Angel,Suning,Zoe,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,2,2,13,24,11,0,0,0,0,1,0,1,0,0.5902,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,26858,660.4426,0.210745,332.5328,137.1885,21,0.5164,8,0.1967,7,55,1.3525,13985,8732,214.7213,0.171081,12725,,279,255,24,20,0,6.8607,3390,4923,88,3171,4740,86,219,183,2,5212,7814,145,5216,7562,140,-4,252,5
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,9,Red,bot,huanfeng,Suning,Ashe,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,6,3,12,24,11,0,0,0,0,1,1,0,0,0.5902,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,28528,701.5082,0.223849,558.6885,571.2295,18,0.4426,14,0.3443,4,67,1.6475,18678,13425,330.123,0.26303,16000,,391,346,45,32,0,9.6148,3648,3370,83,3238,3221,88,410,149,-5,5644,6093,138,5069,5195,141,575,898,-3
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,10,Red,sup,SwordArt,Suning,Bard,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,0,3,18,24,11,0,0,0,0,1,0,1,0,0.5902,0.8607,,,,,,,,,,,,,,,,,,,,,,,,,,6877,169.1066,0.0539614,506.6311,559.2295,109,2.6803,18,0.4426,18,157,3.8607,10068,4815,118.4016,0.0943357,9100,,42,42,0,0,0,1.0328,2234,2759,12,2158,2481,17,76,278,-5,3278,3993,20,3248,3751,25,30,242,-5
6204-7818,complete,https://lpl.qq.com/es/stats.shtml?bmid=6204,LPL,2020,Summer,0,6/7/2020 10:56,3,10.11,200,Red,team,,Suning,,Kalista,Varus,Aphelios,Karma,Jarvan IV,2440,1,24,11,57,24,11,3,0,0,0,1,,,,0.5902,0.8607,0,4,2,4,2,0,1,0,3,,0,0,0,0,2,1,2,0,0,11,4,0,0,4,0,127443,3133.8443,,3101.582,3393.4426,206,5.0656,63,1.5492,49,417,10.2541,77305,51039,1255.0574,,69200,-0.0148456,,,327,205,45,,15941,19205,333,15181,19035,359,760,170,-26,24326,31425,556,25649,30511,563,-1323,914,-7
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,1,Blue,top,Bin,Suning,Wukong,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,0,3,2,5,13,0,0,0,0,1,0,1,0,0.1514,0.5452,,,,,,,,,,,,,,,,,,,,,,,,,,12360,374.3564,0.219667,512.8925,550.4493,8,0.2423,9,0.2726,2,25,0.7572,12437,8120,245.9364,0.236334,11908,,295,278,17,8,4,8.9349,3487,4563,80,3092,4116,70,395,447,10,5508,7324,137,4740,6593,119,768,731,18
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,2,Blue,jng,SofM,Suning,Graves,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,2,2,3,5,13,0,0,0,0,1,1,0,0,0.1514,0.5452,,,,,,,,,,,,,,,,,,,,,,,,,,10766,326.0777,0.191338,540.212,410.8228,43,1.3024,34,1.0298,16,104,3.1499,11105,6788,205.5931,0.197567,11075,,254,70,184,122,21,7.6931,3382,3246,63,2770,2572,50,612,674,13,5142,5270,97,4400,4504,82,742,766,15
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,3,Blue,mid,Angel,Suning,Twisted Fate,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,0,4,4,5,13,0,0,0,0,0,0,0,0,0.1514,0.5452,,,,,,,,,,,,,,,,,,,,,,,,,,9511,288.0666,0.169033,510.8026,283.16,14,0.424,4,0.1212,5,40,1.2115,12217,7900,239.2731,0.229931,11725,,280,258,22,12,3,8.4806,3463,4163,83,3581,4675,90,-118,-512,-7,5271,6677,128,5544,7394,141,-273,-717,-13
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,4,Blue,bot,huanfeng,Suning,Aphelios,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,2,2,1,5,13,0,0,0,0,0,0,0,0,0.1514,0.5452,,,,,,,,,,,,,,,,,,,,,,,,,,17427,527.8243,0.30972,336.6179,327.5013,13,0.3937,9,0.2726,4,25,0.7572,13089,8772,265.684,0.25531,13150,,336,292,44,33,4,10.1767,3561,3777,98,3560,3794,101,1,-17,-3,5266,5949,144,5259,5730,150,7,219,-6
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,5,Blue,sup,SwordArt,Suning,Bard,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,1,2,4,5,13,0,0,0,0,1,0,1,0,0.1514,0.5452,,,,,,,,,,,,,,,,,,,,,,,,,,6203,187.8748,0.110242,338.314,189.8435,61,1.8476,8,0.2423,17,87,2.635,7095,2778,84.1393,0.0808573,6850,,32,32,0,0,0,0.9692,1970,2325,9,2055,2474,11,-85,-149,-2,3185,3792,21,3160,4024,17,25,-232,4
6211-7844,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 10:59,1,10.11,100,Blue,team,,Suning,,Ornn,Nidalee,Kalista,Olaf,Trundle,1981,0,5,13,14,5,13,0,0,0,0,1,,,,0.1514,0.5452,0,2,2,2,2,2,0,0,0,,0,0,0,1,1,0,0,1,1,4,7,1,1,0,1,56267,1704.1999,,2238.839,1761.7769,139,4.21,64,1.9384,44,281,8.5109,55943,34359,1040.6562,,54708,0.0167361,,,267,175,32,,15863,18074,333,15058,17631,322,805,443,11,24372,29012,527,23103,28245,509,1269,767,18
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,6,Red,top,Bin,Suning,Renekton,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,1,6,4,13,23,0,0,0,0,0,0,0,1,0.3209,0.8885,,,,,,,,,,,,,,,,,,,,,,,,,,14519,358.3464,0.147548,1215.8206,1750.4895,7,0.1728,6,0.1481,3,29,0.7158,15026,9791,241.6536,0.234475,14575,,322,303,19,11,0,7.9473,3067,4560,80,4047,5306,84,-980,-746,-4,5863,7922,144,6054,8056,135,-191,-134,9
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,7,Red,jng,SofM,Suning,Graves,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,5,6,3,13,23,0,0,0,0,0,0,0,0,0.3209,0.8885,,,,,,,,,,,,,,,,,,,,,,,,,,19228,474.5701,0.195403,830.7199,966.4418,23,0.5677,11,0.2715,13,69,1.703,14169,8934,220.5019,0.213952,14650,,273,74,199,125,33,6.738,3390,3791,68,2847,2860,45,543,931,23,5428,6056,106,4661,4487,76,767,1569,30
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,8,Red,mid,Angel,Suning,LeBlanc,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,3,4,4,13,23,0,0,0,0,0,0,0,0,0.3209,0.8885,,,,,,,,,,,,,,,,,,,,,,,,,,19061,470.4484,0.193705,618.7824,318.2394,21,0.5183,8,0.1974,9,37,0.9132,13091,7856,193.8955,0.188136,13025,,257,241,16,16,0,6.3431,3156,4268,82,3074,4385,77,82,-117,5,5331,7321,136,5055,7057,131,276,264,5
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,9,Red,bot,huanfeng,Suning,Aphelios,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,3,5,6,13,23,0,0,0,0,0,0,0,0,0.3209,0.8885,,,,,,,,,,,,,,,,,,,,,,,,,,30571,754.529,0.310675,492.7602,514.2081,15,0.3702,4,0.0987,3,54,1.3328,16299,11064,273.0728,0.26496,16025,,321,279,42,41,1,7.9227,3240,3459,85,3727,3594,93,-487,-135,-8,5990,6306,144,5592,6035,143,398,271,1
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,10,Red,sup,SwordArt,Suning,Bard,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,1,2,11,13,23,0,0,0,0,0,0,0,0,0.3209,0.8885,,,,,,,,,,,,,,,,,,,,,,,,,,15023,370.7857,0.15267,479.926,432.9083,111,2.7396,22,0.543,22,170,4.1958,9347,4112,101.4891,0.0984765,8750,,54,52,2,0,2,1.3328,2295,2506,14,2110,2344,11,185,162,3,3662,3970,26,3168,3356,18,494,614,8
6211-7846,complete,https://lpl.qq.com/es/stats.shtml?bmid=6211,LPL,2020,Summer,0,6/10/2020 11:52,2,10.11,200,Red,team,,Suning,,Varus,Kalista,Nidalee,Yuumi,Karma,2431,0,13,23,28,13,23,0,0,0,0,0,,,,0.3209,0.8885,1,2,4,2,4,0,1,0,1,,0,0,0,1,1,0,0,2,1,8,8,1,1,2,1,98402,2428.6796,,3638.009,3982.2871,177,4.3686,51,1.2587,50,359,8.8606,67932,41758,1030.6376,,67025,-0.0457047,,,278,193,36,,15148,18584,329,15805,18489,310,-657,95,19,26274,31575,556,24530,28991,503,1744,2584,53
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,1,Blue,top,Bin,Suning,Aatrox,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,0,2,0,2,12,0,0,0,0,0,0,0,0,0.0828,0.5793,,,,,,,,,,,,,,,,,,,,,,,,,,4814,199.2,0.176823,684.7034,382.5931,9,0.3724,2,0.0828,3,12,0.4966,6708,3474,143.7517,0.17877,6875,,160,145,15,12,0,6.6207,2891,4317,68,3239,4598,82,-348,-281,-14,4325,6502,105,6033,6870,130,-1708,-368,-25
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,2,Blue,jng,SofM,Suning,Lee Sin,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,1,5,1,2,12,0,0,0,0,0,0,0,1,0.0828,0.5793,,,,,,,,,,,,,,,,,,,,,,,,,,4381,181.2828,0.160918,891.6414,683.2138,14,0.5793,5,0.2069,7,24,0.9931,6884,3650,151.0345,0.187826,6450,,121,13,108,71,10,5.0069,3095,2968,58,3913,3354,62,-818,-386,-4,4596,4887,91,5557,5391,99,-961,-504,-8
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,3,Blue,mid,Angel,Suning,Zoe,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,0,3,0,2,12,0,0,0,0,0,0,0,0,0.0828,0.5793,,,,,,,,,,,,,,,,,,,,,,,,,,6789,280.9241,0.249366,474.0828,189.3103,15,0.6207,2,0.0828,7,22,0.9103,7160,3926,162.4552,0.202027,7300,,184,172,12,12,0,7.6138,3473,4404,91,3539,4415,84,-66,-11,7,4999,6580,135,5676,6959,135,-677,-379,0
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,4,Blue,bot,huanfeng,Suning,Ezreal,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,1,0,0,2,12,0,0,0,0,0,0,0,0,0.0828,0.5793,,,,,,,,,,,,,,,,,,,,,,,,,,7988,330.5379,0.293407,434.6483,288.1655,12,0.4966,4,0.1655,4,20,0.8276,9598,6364,263.3379,0.327471,8850,,236,227,9,9,0,9.7655,3655,3602,82,4255,3718,94,-600,-116,-12,6112,6047,136,6990,6180,144,-878,-133,-8
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,5,Blue,sup,SwordArt,Suning,Sett,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,0,2,2,2,12,0,0,0,0,0,0,0,0,0.0828,0.5793,,,,,,,,,,,,,,,,,,,,,,,,,,3253,134.6069,0.119486,322.3862,191.8759,39,1.6138,5,0.2069,13,57,2.3586,5253,2019,83.5448,0.103905,4175,,28,24,4,0,0,1.1586,2285,2573,13,2515,2469,12,-230,104,1,3442,3378,18,3883,3670,25,-441,-292,-7
6218-7905,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:15,1,10.11,100,Blue,team,,Suning,,Ornn,Kalista,Syndra,LeBlanc,Twisted Fate,1450,0,2,12,3,2,12,0,0,0,0,0,,,,0.0828,0.5793,0,0,4,0,4,0,0,0,0,,0,0,1,2,0,0,0,1,0,1,8,0,0,0,1,27225,1126.5517,,2807.4621,1735.1586,89,3.6828,18,0.7448,34,135,5.5862,35603,19435,804.2069,,33650,-0.202937,,,148,104,10,,15399,17864,312,17461,18554,334,-2062,-690,-22,23474,27394,485,28139,29070,533,-4665,-1676,-48
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,1,Blue,top,Bin,Suning,Camille,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,5,4,4,14,20,0,0,0,0,1,0,1,0,0.3613,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,,24887,642.2452,0.316991,1134.3484,1170.0387,12,0.3097,12,0.3097,6,39,1.0065,17859,12840,331.3548,0.295657,17543,,382,310,72,30,21,9.8581,3873,4347,76,3454,4253,77,419,94,-1,6981,7398,135,5281,6464,116,1700,934,19
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,2,Blue,jng,SofM,Suning,Trundle,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,1,4,11,14,20,0,0,0,0,1,1,0,0,0.3613,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,,6912,178.3742,0.0880397,1281.7032,839.2516,20,0.5161,26,0.671,19,77,1.9871,10714,5695,146.9677,0.13114,10225,,149,35,114,81,0,3.8452,3464,3236,53,3237,3148,61,227,88,-8,5200,5271,86,5051,5788,101,149,-517,-15
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,3,Blue,mid,Angel,Suning,Twisted Fate,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,1,4,6,14,20,0,0,0,0,0,0,0,0,0.3613,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,,14533,375.0452,0.18511,599.3806,410.1935,19,0.4903,3,0.0774,8,42,1.0839,13168,8149,210.2968,0.187644,13350,,251,227,24,20,0,6.4774,3504,4476,80,3427,4685,95,77,-209,-15,5833,7355,130,6544,7761,154,-711,-406,-24
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,4,Blue,bot,huanfeng,Suning,Aphelios,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,6,3,2,14,20,0,0,0,0,0,0,0,0,0.3613,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,,28335,731.2258,0.360909,311.4839,553.9355,16,0.4129,18,0.4645,4,58,1.4968,18291,13272,342.5032,0.305604,18075,,413,346,67,46,12,10.6581,3626,4241,102,3433,3920,96,193,321,6,6114,6743,165,5276,5792,138,838,951,27
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,5,Blue,sup,SwordArt,Suning,Thresh,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,1,5,9,14,20,0,0,0,0,0,0,0,0,0.3613,0.8774,,,,,,,,,,,,,,,,,,,,,,,,,,3843,99.1742,0.0489492,499.4065,374.529,67,1.729,12,0.3097,16,100,2.5806,8491,3472,89.6,0.0799539,7675,,32,32,0,0,0,0.8258,2518,2480,13,2062,2553,13,456,-73,0,3764,3467,23,3487,4179,22,277,-712,1
6218-7908,complete,https://lpl.qq.com/es/stats.shtml?bmid=6218,LPL,2020,Summer,0,6/14/2020 9:57,2,10.11,100,Blue,team,,Suning,,Ornn,Kalista,Syndra,LeBlanc,Orianna,2325,0,14,20,32,14,20,0,0,0,0,1,,,,0.3613,0.8774,0,1,5,1,4,0,1,0,0,,0,1,1,1,1,0,1,1,0,6,7,0,1,1,1,78510,2026.0645,,3826.3226,3347.9484,134,3.4581,71,1.8323,53,316,8.1548,68523,43430,1120.7742,,66868,0.0294856,,,277,177,33,,16985,18780,324,15613,18559,342,1372,221,-18,27892,30234,539,25639,29984,531,2253,250,8
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,6,Red,top,Bin,Suning,Wukong,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,0,4,1,3,11,0,0,0,0,0,0,0,0,0.0881,0.4112,,,,,,,,,,,,,,,,,,,,,,,,,,6066,178.1498,0.178145,499.0602,458.649,11,0.3231,6,0.1762,6,27,0.793,10460,6017,176.7107,0.191776,10058,,259,235,24,21,0,7.6065,2411,3736,47,3438,4417,85,-1027,-681,-38,3991,6543,90,5753,7507,141,-1762,-964,-51
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,7,Red,jng,SofM,Suning,Trundle,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,0,2,3,3,11,0,0,0,0,0,0,0,0,0.0881,0.4112,,,,,,,,,,,,,,,,,,,,,,,,,,3156,92.6872,0.0926845,998.7372,750.8664,17,0.4993,31,0.9104,16,83,2.4376,8695,4252,124.8752,0.135519,8550,,162,52,110,77,5,4.7577,2993,3140,65,3367,3443,57,-374,-303,8,4394,4985,100,5273,5759,93,-879,-774,7
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,8,Red,mid,Angel,Suning,Kassadin,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,2,2,1,3,11,0,0,0,0,0,0,0,1,0.0881,0.4112,,,,,,,,,,,,,,,,,,,,,,,,,,9657,283.6123,0.283604,807.9883,783.1424,16,0.4699,4,0.1175,8,32,0.9398,13113,8670,254.6256,0.276339,12475,,317,291,26,15,0,9.3098,3440,4895,88,3784,4756,87,-344,139,1,5128,7339,136,5907,7773,149,-779,-434,-13
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,9,Red,bot,huanfeng,Suning,Aphelios,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,1,3,2,3,11,0,0,0,0,0,0,0,0,0.0881,0.4112,,,,,,,,,,,,,,,,,,,,,,,,,,14591,428.5169,0.428504,350.1028,482.467,12,0.3524,11,0.3231,4,38,1.116,14687,10244,300.8517,0.326508,12600,,365,321,44,40,0,10.7195,3138,3055,84,3333,3873,93,-195,-818,-9,5765,4860,132,5008,5779,138,757,-919,-6
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,10,Red,sup,SwordArt,Suning,Lulu,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0.0881,0.4112,,,,,,,,,,,,,,,,,,,,,,,,,,581,17.0631,0.0170626,113.627,79.9413,41,1.2041,2,0.0587,8,62,1.8209,6635,2192,64.3759,0.0698579,6400,,29,25,4,0,0,0.8517,2031,2421,14,1899,2106,0,132,315,14,3376,4065,23,2748,3410,2,628,655,21
6225-7949,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 10:59,1,10.11,200,Red,team,,Suning,,Varus,Kalista,Nidalee,Olaf,Jarvan IV,2043,0,3,11,10,3,11,0,0,0,0,0,,,,0.0881,0.4112,1,2,3,2,3,0,0,1,1,,0,0,1,1,1,0,0,1,1,2,10,0,0,0,2,34051,1000.0294,,2769.5154,2555.0661,97,2.8488,54,1.5859,42,242,7.1072,53590,31373,921.3803,,50083,-0.0982884,,,208,153,5,,14013,17247,298,15821,18595,322,-1808,-1348,-24,22654,27792,481,24689,30228,523,-2035,-2436,-42
6225-7952,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 11:53,2,10.11,1,Blue,top,Bin,Suning,Wukong,Kalista,Nidalee,Ezreal,Galio,Ornn,2034,1,5,4,7,15,10,1,0,0,0,0,0,0,1,0.4425,0.7375,,,,,,,,,,,,,,,,,,,,,,,,,,19583,577.6696,0.311955,612.9204,602.9204,4,0.118,5,0.1475,1,21,0.6195,15211,10786,318.1711,0.261542,12653,,307,266,41,18,16,9.056,4167,5133,84,3050,4070,65,1117,1063,19,6916,7345,140,4829,6803,112,2087,542,28
6225-7952,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 11:53,2,10.11,2,Blue,jng,SofM,Suning,Jarvan IV,Kalista,Nidalee,Ezreal,Galio,Ornn,2034,1,4,1,9,15,10,0,0,0,0,0,0,0,0,0.4425,0.7375,,,,,,,,,,,,,,,,,,,,,,,,,,6206,183.0678,0.098861,745.3392,780.8555,38,1.1209,17,0.5015,15,74,2.1829,11385,6960,205.3097,0.168768,8775,,146,32,114,46,22,4.3068,4038,3926,66,3022,2537,48,1016,1389,18,6161,5842,93,4158,3991,67,2003,1851,26
6225-7952,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 11:53,2,10.11,3,Blue,mid,Angel,Suning,Syndra,Kalista,Nidalee,Ezreal,Galio,Ornn,2034,1,1,0,7,15,10,0,0,0,0,0,0,0,0,0.4425,0.7375,,,,,,,,,,,,,,,,,,,,,,,,,,12446,367.1386,0.198264,177.9056,97.3156,15,0.4425,9,0.2655,4,34,1.0029,13473,9048,266.9027,0.219399,12325,,341,303,38,35,0,10.059,3397,4995,94,3075,4635,79,322,360,15,5514,7822,156,5308,7901,139,206,-79,17
6225-7952,complete,https://lpl.qq.com/es/stats.shtml?bmid=6225,LPL,2020,Summer,0,6/17/2020 11:53,2,10.11,4,Blue,bot,huanfeng,Suning,Aphelios,Kalista,Nidalee,Ezreal,Galio,Ornn,2034,1,2,4,5,15,10,0,0,0,0,0,0,0,0,0.4425,0.7375,,,,,,,,,,,,,,,,,,,,,,,,,,18720,552.2124,0.298208,382.1829,503.5103,11,0.3245,11,0.3245,2,38,1.1209,13777,9352,275.8702,0.22677,13200,,339,261,78,51,9,10,3753,3824,101,3310,3161,91,443,663,10,5688,5908,150,5712,5712,147,-24,196,3
